scenario,week,p05,p10,p25,p50,p75,p90,p95
base_case,19,5.0863510348265635,5.360244457605535,5.798461853249992,6.239110148056558,6.714399130556894,7.1489647840506505,7.411171500103021
base_case,20,5.088295869390101,5.3470024995537555,5.780035530281744,6.248469546748051,6.705911411903937,7.181786894646006,7.442505057420781
base_case,21,5.07104974620328,5.3305796456918815,5.768420536403993,6.241642861295977,6.723163320377547,7.190941090519939,7.443511647563563
base_case,22,5.052461514467304,5.3200128902087105,5.745632191324944,6.241861589492686,6.733137992330862,7.1910965835294185,7.461388302520117
base_case,23,5.030485051771565,5.305406168104715,5.747336223921686,6.229006443543566,6.7351257372474675,7.208638461874354,7.479157015114043
base_case,24,5.011975414608234,5.279052729930262,5.740362158469813,6.227208832302904,6.735693612115083,7.210863958013333,7.497917577333784
base_case,25,4.996127168874594,5.270135464839892,5.728148553018712,6.232732013700498,6.750405137308293,7.231907699969857,7.510248426874561
base_case,26,4.957839377289469,5.2539801838810405,5.717918972030216,6.242792580037952,6.745973327390962,7.237970599307744,7.540932482032294
base_case,27,4.943797460601856,5.249570956822048,5.717894680769286,6.237936860494242,6.75863385362922,7.252856835837036,7.565980553504164
base_case,28,4.927038823550071,5.214020982174379,5.704638138195312,6.243740111854043,6.777516430596579,7.270361046525321,7.581462270236462
base_case,29,4.906907357398108,5.196605986643746,5.710877542915435,6.246281730354898,6.776841540297342,7.275015544252454,7.6011803214555025
base_case,30,4.867058589062298,5.192671180142712,5.689959131469651,6.2500351210911145,6.785691186173592,7.288077791318779,7.6001056653209655
base_case,31,4.861138223227821,5.181530666471564,5.688129522222445,6.239375792990515,6.788947647230693,7.295434401968672,7.6103850298773965
base_case,32,4.849612812279365,5.171767436079968,5.667526022278263,6.234277161928274,6.7980463250752665,7.312733868518572,7.622656058849919
base_case,33,4.8672301569997565,5.151079285381392,5.675156661083793,6.2316968068070615,6.806389220774472,7.311124781344726,7.627212840729211
